,District,Const,WParty,WVotes,Age,TurnOut%
1515,ललितपुर,ललितपुर-2,Liberal Democratic Party,22,56,61.88050519267728
1516,ललितपुर,ललितपुर-2,Independent,10,35,64.83378604309301
1517,ललितपुर,ललितपुर-2,Independent,6,25,58.39522832907743
1518,ललितपुर,ललितपुर-2,Independent,4,53,66.59587202077564
1519,ललितपुर,ललितपुर-2,Independent,3,40,66.47038335004288
1520,ललितपुर,ललितपुर-2,Independent,3,29,62.711990615676974
1521,ललितपुर,ललितपुर-1,Nepal Communist Party (UML),14534,65,63.3462796646349
1522,ललितपुर,ललितपुर-1,Nepali Congress,8145,55,57.79034958542751
1523,ललितपुर,ललितपुर-1,Bibeksheel Sajha Party,1845,30,63.5121038122525
1524,ललितपुर,ललितपुर-1,Naya Shakti Party Nepal,897,55,62.22142447391654
1525,ललितपुर,ललितपुर-1,Rastriya Prajatantra Party,668,32,65.97088119455995
1526,ललितपुर,ललितपुर-1,Federal Socialist Forum Nepal,340,34,55.35564748751549
1527,ललितपुर,ललितपुर-1,Deshbhakta Janaganatantrik Morcha Nepal,111,36,67.53721430105719
1528,ललितपुर,ललितपुर-1,Nepal Workers and Peasants Party,63,47,55.25463506016802
1529,ललितपुर,ललितपुर-1,Rastriya Shivsena Party,35,53,63.20583286525586
1530,ललितपुर,ललितपुर-2,Nepal Communist Party (UML),12063,55,55.627592522025225
1531,ललितपुर,ललितपुर-2,Nepali Congress,9420,51,52.93638184242997
1532,ललितपुर,ललितपुर-2,Bibeksheel Sajha Party,3684,56,65.55670919348078
1533,ललितपुर,ललितपुर-2,Federal Socialist Forum Nepal,422,57,54.15921359449447
1534,ललितपुर,ललितपुर-2,Naya Shakti Party Nepal,276,47,51.85106888577299
1535,ललितपुर,ललितपुर-2,Nepal Communist Party (UML),245,63,56.65766800137067
1536,ललितपुर,ललितपुर-2,Nepal Workers and Peasants Party,150,39,59.63120248765957
1537,ललितपुर,ललितपुर-2,Rastriya Janata Party Nepal,91,30,56.714562587372015
1538,ललितपुर,ललितपुर-2,Chure Bhawar Democratic Party,89,56,57.33109621604325
1539,ललितपुर,ललितपुर-2,Independent,26,31,54.75161232621571
1540,ललितपुर,ललितपुर-2,Independent,16,33,57.65122271270258
1541,ललितपुर,ललितपुर-1,Nepal Communist Party (Maoist Center),14626,40,56.962650747652
1542,ललितपुर,ललितपुर-1,Nepali Congress,10185,56,59.12989518733927
1543,ललितपुर,ललितपुर-1,Bibeksheel Sajha Party,3509,46,53.45692369230509
1544,ललितपुर,ललितपुर-1,Rastriya Prajatantra Party,1031,43,59.941674490235
1545,ललितपुर,ललितपुर-1,Naya Shakti Party Nepal,782,32,57.993970083035954
1546,ललितपुर,ललितपुर-1,Unified Rastriya Prajatantra Party (Nationalist),469,51,56.23171704228328
1547,ललितपुर,ललितपुर-1,Federal Socialist Forum Nepal,283,40,56.2439814552233
1548,ललितपुर,ललितपुर-1,Amul Parivartan Masiha Party Nepal,132,48,66.64585567700846
1549,ललितपुर,ललितपुर-1,Nepal Workers and Peasants Party,108,32,55.2416505846868
1550,ललितपुर,ललितपुर-1,Independent,65,27,52.79238091510293
1551,ललितपुर,ललितपुर-1,Independent,23,38,56.13994118525359
1552,ललितपुर,ललितपुर-2,Nepal Communist Party (UML),11701,56,61.13436293570575
1553,ललितपुर,ललितपुर-2,Nepali Congress,8693,60,60.667681236966565
1554,ललितपुर,ललितपुर-2,Bibeksheel Sajha Party,4268,25,55.85124038679323
1555,ललितपुर,ललितपुर-2,Rastriya Prajatantra Party,527,44,59.67716810870525
1556,ललितपुर,ललितपुर-2,Nepal Communist Party (UML),519,47,57.92307333661471
1557,ललितपुर,ललितपुर-2,Federal Socialist Forum Nepal,435,44,57.220512266109424
1558,ललितपुर,ललितपुर-2,Naya Shakti Party Nepal,308,47,60.71211047247047
1559,ललितपुर,ललितपुर-2,Unified Rastriya Prajatantra Party (Nationalist),293,53,50.21991482899019
1560,ललितपुर,ललितपुर-2,Rastriya Janamorcha,142,39,65.04986948690421
1561,ललितपुर,ललितपुर-2,Rastriya Janata Party Nepal,79,59,52.45865133315584
1562,ललितपुर,ललितपुर-2,Nepal Workers and Peasants Party,57,58,59.40715670735133
1563,ललितपुर,ललितपुर-2,Nepal Federal Socialist Party,15,36,58.81421892444688
1564,Kavrepalanchok,Kavrepalanchok-1,Nepal Communist Party (Maoist Center),25106,36,51.70037623590108
1565,Kavrepalanchok,Kavrepalanchok-1,Nepali Congress,17855,42,56.42637600886268
1566,Kavrepalanchok,Kavrepalanchok-1,Deshbhakta Janaganatantrik Morcha Nepal,391,37,63.54797253206576
1567,Kavrepalanchok,Kavrepalanchok-1,Federal Socialist Forum Nepal,192,32,51.44448974132771
1568,Kavrepalanchok,Kavrepalanchok-1,Naya Shakti Party Nepal,166,45,60.091493340159474
1569,Kavrepalanchok,Kavrepalanchok-1,Nepal Workers and Peasants Party,33,30,57.50892568599404
1570,Kavrepalanchok,Kavrepalanchok-1,Independent,16,36,60.46684616256991
1571,Kavrepalanchok,Kavrepalanchok-2,Nepal Communist Party (UML),24447,36,62.97759390247683
1572,Kavrepalanchok,Kavrepalanchok-2,Nepali Congress,20270,39,56.10610805877416
1573,Kavrepalanchok,Kavrepalanchok-2,Nepal Communist Party (UML),760,51,51.93153423611966
1574,Kavrepalanchok,Kavrepalanchok-2,Bibeksheel Sajha Party,562,42,67.00311375618237
1575,Kavrepalanchok,Kavrepalanchok-2,Nepali Janata Dal,275,47,62.33676245009747
1576,Kavrepalanchok,Kavrepalanchok-2,Federal Socialist Forum Nepal,165,48,64.25638330084226
1577,Kavrepalanchok,Kavrepalanchok-2,Nepal Workers and Peasants Party,90,34,55.71164139740635
1578,Kavrepalanchok,Kavrepalanchok-2,Deshbhakta Janaganatantrik Morcha Nepal,83,26,52.34655897234639
1579,Kavrepalanchok,Kavrepalanchok-2,Naya Shakti Party Nepal,53,36,60.78371441639986
1580,Kavrepalanchok,Kavrepalanchok-2,Independent,48,46,51.20511378218296
1581,Kavrepalanchok,Kavrepalanchok-1,Nepal Communist Party (UML),27621,38,58.88029870303375
1582,Kavrepalanchok,Kavrepalanchok-1,Nepali Congress,16589,38,62.24818479580518
1583,Kavrepalanchok,Kavrepalanchok-1,Bibeksheel Sajha Party,458,27,59.36037428297389
1584,Kavrepalanchok,Kavrepalanchok-1,Naya Shakti Party Nepal,252,58,55.12001531624527
1585,Kavrepalanchok,Kavrepalanchok-1,Deshbhakta Janaganatantrik Morcha Nepal,158,57,64.27630413500268
1586,Kavrepalanchok,Kavrepalanchok-1,Nepal Workers and Peasants Party,137,40,55.66893366811367
1587,Kavrepalanchok,Kavrepalanchok-1,Federal Socialist Forum Nepal,135,51,51.18546200755903
1588,Kavrepalanchok,Kavrepalanchok-2,Nepal Communist Party (UML),28677,46,57.475931196091736
1589,Kavrepalanchok,Kavrepalanchok-2,Nepali Congress,21780,50,63.81284054554299
1590,Kavrepalanchok,Kavrepalanchok-2,Nepal Workers and Peasants Party,631,56,67.34033627157115
1591,Kavrepalanchok,Kavrepalanchok-2,Bibeksheel Sajha Party,545,32,53.13145805265327
1592,Kavrepalanchok,Kavrepalanchok-2,Nepal Communist Party (UML),452,59,54.63978698060159
1593,Kavrepalanchok,Kavrepalanchok-2,Naya Shakti Party Nepal,189,43,50.113049287599786
1594,Kavrepalanchok,Kavrepalanchok-2,Rastriya Janata Party Nepal,129,38,59.01140770809116
1595,Kavrepalanchok,Kavrepalanchok-2,Federal Socialist Forum Nepal,85,36,61.704604143283774
1596,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Nepal Communist Party (UML),21712,57,59.47577462755733
1597,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Nepali Congress,14633,46,54.90440679357512
1598,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Jan Samajwadi Party Nepal,652,51,55.10422580096802
1599,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Federal Socialist Forum Nepal,167,36,53.7859730647062
1600,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Rastriya Janamorcha,73,54,55.21822833409308
1601,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Tamang Saling Democratic Party,69,54,58.41893799261888
1602,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Nepal Workers and Peasants Party,56,25,63.96988834412869
1603,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Janaprajatantrik Party Nepal,38,27,61.76125967519704
1604,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Deshbhakta Janaganatantrik Morcha Nepal,22,57,65.47079081267138
1605,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Federal Khambuwan Democratic Party Nepal,22,28,57.8983386253343
1606,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Independent,17,48,61.27527986130477
1607,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Nepal Communist Party (UML),22837,56,52.88451482089842
1608,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Nepali Congress,12187,50,52.50264433166949
1609,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Jan Samajwadi Party Nepal,852,33,51.47003630591536
1610,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Rastriya Janamorcha,192,32,53.41344118960617
1611,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Federal Socialist Forum Nepal,167,46,52.12533041698046
1612,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Federal Khambuwan Democratic Party Nepal,120,40,58.75247117080429
1613,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Amul Parivartan Masiha Party Nepal,96,29,56.9505922272625
1614,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Naya Shakti Party Nepal,92,36,61.65379566335493
1615,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Nepal Communist Party (Maoist Center),20687,34,53.92650308858159
1616,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Nepali Congress,13521,38,53.9649292828848
1617,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Jan Samajwadi Party Nepal,892,41,55.571653837496726
1618,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Independent,164,60,65.14730859039622
1619,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Naya Shakti Party Nepal,81,61,67.13028253915142
1620,सिन्धुपाल्चोक,सिन्धुपाल्चोक-1,Tamang Saling Democratic Party,42,31,59.00768534244087
1621,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Nepali Congress,18905,41,66.32562787893956
1622,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Nepal Communist Party (Maoist Center),18708,43,60.42612739902292
1623,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Jan Samajwadi Party Nepal,746,43,53.70643429681972
1624,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Federal Socialist Forum Nepal,134,65,61.58852368016428
1625,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Naya Shakti Party Nepal,126,45,63.013729697136526
1626,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Tamang Saling Democratic Party,71,47,64.49028368110658
1627,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Nepal Janata Party,54,26,55.53523456755541
1628,सिन्धुपाल्चोक,सिन्धुपाल्चोक-2,Deshbhakta Janaganatantrik Morcha Nepal,46,42,50.062680845706446
1629,मकवानपुर,मकवानपुर-1,Nepal Communist Party (Maoist Center),21629,44,54.84324417576006
1630,मकवानपुर,मकवानपुर-1,Nepali Congress,18775,48,56.31257337633694
1631,मकवानपुर,मकवानपुर-1,Bibeksheel Sajha Party,281,31,50.317101773571416
1632,मकवानपुर,मकवानपुर-1,Unified Rastriya Prajatantra Party (Nationalist),189,32,66.12151286138116
1633,मकवानपुर,मकवानपुर-1,Deshbhakta Janaganatantrik Morcha Nepal,165,40,54.41303686362487
1634,मकवानपुर,मकवानपुर-1,Rastriya Janata Party Nepal,109,32,62.65764025834803
1635,मकवानपुर,मकवानपुर-1,Federal Socialist Forum Nepal,81,58,57.63522851511072
1636,मकवानपुर,मकवानपुर-1,Naya Shakti Party Nepal,59,36,50.55826360395108
1637,मकवानपुर,मकवानपुर-1,Rastriya Janamukti Party,53,42,54.13970099001019
1638,मकवानपुर,मकवानपुर-1,Nepal Federal Socialist Party,48,37,59.436725881067744
1639,मकवानपुर,मकवानपुर-1,Rastriya Janamorcha,39,35,64.41358774793237
1640,मकवानपुर,मकवानपुर-1,Independent,9,32,54.6115950726168
1641,मकवानपुर,मकवानपुर-2,Nepal Communist Party (UML),20703,71,62.1993269841769
1642,मकवानपुर,मकवानपुर-2,Nepali Congress,16581,51,66.14501360182055
1643,मकवानपुर,मकवानपुर-2,Bibeksheel Sajha Party,1614,37,54.35511851642177
1644,मकवानपुर,मकवानपुर-2,Rastriya Janamukti Party,297,34,58.37502950536705
1645,मकवानपुर,मकवानपुर-2,Federal Socialist Forum Nepal,261,35,50.5077505082477
1646,मकवानपुर,मकवानपुर-2,Naya Shakti Party Nepal,247,52,50.65631312589285
1647,मकवानपुर,मकवानपुर-2,Deshbhakta Janaganatantrik Morcha Nepal,62,28,58.17594977841579
1648,मकवानपुर,मकवानपुर-2,Nepal Workers and Peasants Party,55,60,54.35068514273735
1649,मकवानपुर,मकवानपुर-2,Rastriya Janamorcha,36,27,66.72592992825378
1650,मकवानपुर,मकवानपुर-2,Chure Bhawar Democratic Party,34,31,61.57713950200422
1651,मकवानपुर,मकवानपुर-2,Independent,28,54,55.000195936187055
1652,मकवानपुर,मकवानपुर-1,Nepal Communist Party (Maoist Center),27243,37,65.69619745602341
1653,मकवानपुर,मकवानपुर-1,Nepali Congress,14125,41,53.54380702051401
1654,मकवानपुर,मकवानपुर-1,Nepal Communist Party (UML),1694,33,62.0958477773086
1655,मकवानपुर,मकवानपुर-1,Independent,515,36,50.353469946007294
1656,मकवानपुर,मकवानपुर-1,Naya Shakti Party Nepal,379,35,52.990138319741085
1657,मकवानपुर,मकवानपुर-1,Rastriya Janamorcha,242,26,65.3865942355353
1658,मकवानपुर,मकवानपुर-1,Deshbhakta Janaganatantrik Morcha Nepal,85,32,60.16312645167418
1659,मकवानपुर,मकवानपुर-1,Mongol National Organization,84,32,54.82782061914864
1660,मकवानपुर,मकवानपुर-1,Rastriya Janamukti Party,58,47,62.36019200788528
1661,मकवानपुर,मकवानपुर-1,Independent,20,36,66.76670868058189
1662,मकवानपुर,मकवानपुर-2,Nepali Congress,19245,47,66.86023876513326
1663,मकवानपुर,मकवानपुर-2,Nepal Communist Party (UML),17834,51,63.78128939386217
1664,मकवानपुर,मकवानपुर-2,Nepal Communist Party (UML),809,61,66.35188575332108
1665,मकवानपुर,मकवानपुर-2,Naya Shakti Party Nepal,291,36,56.17679430396025
1666,मकवानपुर,मकवानपुर-2,Deshbhakta Janaganatantrik Morcha Nepal,79,38,52.53891590900711
1667,मकवानपुर,मकवानपुर-2,Nepal Workers and Peasants Party,67,46,51.16046251585203
1668,मकवानपुर,मकवानपुर-2,Rastriya Janamorcha,41,34,55.18490993149766
1669,मकवानपुर,मकवानपुर-2,Rastriya Janamukti Party,32,56,65.00471046987423
1670,Rautahat,Rautahat-1,Rastriya Janata Party Nepal,10524,59,53.279110648368906
1671,Rautahat,Rautahat-1,Nepal Communist Party (UML),7210,55,64.10155402772276
1672,Rautahat,Rautahat-1,Nepali Congress,7150,51,52.33886650956435
1673,Rautahat,Rautahat-1,Rastriya Prajatantra Party (Democratic),230,45,59.92454982495776
1674,Rautahat,Rautahat-1,Nepali Janata Dal,213,41,65.02726441886404
1675,Rautahat,Rautahat-1,Rastriya Janamorcha,204,44,55.727623657205775
1676,Rautahat,Rautahat-1,"Dalit, Muslim Janshakti Party",130,44,62.97870420717605
1677,Rautahat,Rautahat-1,Rastriya Prajatantra Party,89,53,52.69882069631501
1678,Rautahat,Rautahat-1,Naya Shakti Party Nepal,60,54,63.1201271112297
1679,Rautahat,Rautahat-1,Bahujan Samaj Party Nepal,43,32,57.38592414693748
1680,Rautahat,Rautahat-1,Federal Democratic National Front (Tharuhat),37,53,54.38760189394039
1681,Rautahat,Rautahat-1,Independent,18,32,66.35674911718392
1682,Rautahat,Rautahat-1,Independent,17,37,56.80479956596893
1683,Rautahat,Rautahat-1,Independent,12,33,55.69320079075053
1684,Rautahat,Rautahat-1,Independent,11,55,65.82438966812158
1685,Rautahat,Rautahat-1,Independent,8,41,53.35610498029391
1686,Rautahat,Rautahat-1,Independent,8,36,60.89990424814484
1687,Rautahat,Rautahat-1,Independent,6,32,64.21701656970336
1688,Rautahat,Rautahat-1,Independent,6,38,55.01558331329828
1689,Rautahat,Rautahat-1,Independent,5,56,51.84655981415072
1690,Rautahat,Rautahat-1,Independent,4,65,63.75233069071837
1691,Rautahat,Rautahat-1,Independent,4,50,65.73400730071444
1692,Rautahat,Rautahat-1,Independent,1,45,56.132013193114425
1693,Rautahat,Rautahat-2,Federal Socialist Forum Nepal,8957,40,51.70528187956506
1694,Rautahat,Rautahat-2,Nepali Congress,8679,46,60.12714897682455
1695,Rautahat,Rautahat-2,Nepal Communist Party (Maoist Center),7393,41,62.78678137153719
1696,Rautahat,Rautahat-2,Deshbhakta Janaganatantrik Morcha Nepal,607,35,64.45346523466023
1697,Rautahat,Rautahat-2,Bahujan Shakti Party,598,47,54.95484658726525
1698,Rautahat,Rautahat-2,Independent,465,46,50.832444198065005
1699,Rautahat,Rautahat-2,Nepali Janata Dal,168,29,60.787055442746215
1700,Rautahat,Rautahat-2,Rastriya Prajatantra Party,159,47,51.61047616316948
1701,Rautahat,Rautahat-2,Naya Shakti Party Nepal,135,27,53.052201579251445
1702,Rautahat,Rautahat-2,Nepal Workers and Peasants Party,69,27,54.25729312001921
1703,Rautahat,Rautahat-2,Independent,56,44,55.97341908234245
1704,Rautahat,Rautahat-2,Independent,36,52,53.02648000878806
1705,Rautahat,Rautahat-2,Independent,22,36,62.704792310395256
1706,Rautahat,Rautahat-2,Independent,18,50,54.8704294528139
1707,Rautahat,Rautahat-2,Independent,18,37,62.68388052349557
1708,Rautahat,Rautahat-2,Independent,15,32,61.93191752178202
1709,Rautahat,Rautahat-2,Independent,14,47,59.57153737552267
1710,Rautahat,Rautahat-2,Independent,8,29,62.32751388750493
1711,Rautahat,Rautahat-2,Independent,8,27,66.48910808665286
1712,Rautahat,Rautahat-2,Independent,7,33,59.075908373128456
1713,Rautahat,Rautahat-2,Independent,3,46,67.37968123464367
1714,Rautahat,Rautahat-1,Nepali Congress,11851,64,55.82707327241611
1715,Rautahat,Rautahat-1,Nepal Communist Party (UML),7761,46,50.182943031988
1716,Rautahat,Rautahat-1,Rastriya Janata Party Nepal,5070,62,63.68675262558872
1717,Rautahat,Rautahat-1,Independent,465,61,67.68526235595932
1718,Rautahat,Rautahat-1,Nepali Janata Dal,228,38,67.52332901557295
1719,Rautahat,Rautahat-1,Naya Shakti Party Nepal,180,36,61.69388282178842
1720,Rautahat,Rautahat-1,Nepal Janata Party,153,25,56.98553629933421
1721,Rautahat,Rautahat-1,Rastriya Janamorcha,117,49,64.8963726217691
1722,Rautahat,Rautahat-1,"Dalit, Muslim Janshakti Party",71,38,53.71938733153478
1723,Rautahat,Rautahat-1,Rastriya Prajatantra Party,64,31,64.45157064577442
1724,Rautahat,Rautahat-1,Unified Rastriya Prajatantra Party (Nationalist),56,45,66.51531176270409
1725,Rautahat,Rautahat-1,Independent,40,57,55.70361289385502
1726,Rautahat,Rautahat-1,Independent,37,26,51.92641186034196
1727,Rautahat,Rautahat-1,Independent,11,43,50.45671046648293
1728,Rautahat,Rautahat-1,Independent,11,34,54.98210891912362
1729,Rautahat,Rautahat-1,Independent,11,48,61.40204847027352
1730,Rautahat,Rautahat-1,Independent,10,34,61.11040133171104
1731,Rautahat,Rautahat-1,Independent,10,37,50.24814182386937
1732,Rautahat,Rautahat-1,Independent,9,32,52.21076305941487
1733,Rautahat,Rautahat-1,Independent,7,47,57.80282600122608
1734,Rautahat,Rautahat-1,Independent,5,55,61.08373115155419
1735,Rautahat,Rautahat-1,Independent,3,34,67.22158488594658
1736,Rautahat,Rautahat-2,Federal Socialist Forum Nepal,9522,51,60.796871249408014
1737,Rautahat,Rautahat-2,Nepal Communist Party (Maoist Center),7966,35,60.05892197143796
1738,Rautahat,Rautahat-2,Nepali Congress,7757,55,57.7209004070008
1739,Rautahat,Rautahat-2,Nepali Janata Dal,782,29,51.25260189985413
1740,Rautahat,Rautahat-2,Madhesh Terai Forum,211,33,56.45589222972953
1741,Rautahat,Rautahat-2,Unified Rastriya Prajatantra Party (Nationalist),114,67,60.14285730385288
1742,Rautahat,Rautahat-2,Nepal Workers and Peasants Party,75,63,65.94260245335839
1743,Rautahat,Rautahat-2,Rastriya Prajatantra Party,43,33,64.72866765048705
1744,Rautahat,Rautahat-2,Independent,31,47,58.400036097841465
1745,Rautahat,Rautahat-2,Independent,26,42,50.143471964742325
1746,Rautahat,Rautahat-2,Independent,17,39,59.747020096326914
1747,Rautahat,Rautahat-2,Independent,14,38,52.9787338084983
1748,Rautahat,Rautahat-2,Independent,14,37,62.96464599057304
1749,Rautahat,Rautahat-2,Independent,13,26,58.98107925093358
1750,Rautahat,Rautahat-2,Independent,11,28,63.36336500958929
1751,Rautahat,Rautahat-1,Nepal Communist Party (UML),11182,46,51.68608295157888
1752,Rautahat,Rautahat-1,Rastriya Janata Party Nepal,10834,59,51.794202832024176
1753,Rautahat,Rautahat-1,Nepali Congress,7441,42,58.41166710072736
1754,Rautahat,Rautahat-1,Nepal Federal Socialist Party,156,33,60.48908800002391
1755,Rautahat,Rautahat-1,Rastriya Prajatantra Party,94,66,50.92412062047512
1756,Rautahat,Rautahat-1,Independent,58,39,62.08200524261234
1757,Rautahat,Rautahat-1,Independent,54,27,53.08085874320079
1758,Rautahat,Rautahat-1,Independent,35,29,66.63592516540587
1759,Rautahat,Rautahat-1,Independent,22,48,61.50421678848453
1760,Rautahat,Rautahat-1,Independent,20,30,53.8662577212286
1761,Rautahat,Rautahat-2,Nepal Communist Party (Maoist Center),14302,38,50.82938814113445
1762,Rautahat,Rautahat-2,Federal Socialist Forum Nepal,10334,45,60.71185977638198
1763,Rautahat,Rautahat-2,Nepali Congress,6692,54,52.87121291022314
1764,Rautahat,Rautahat-2,Bahujan Shakti Party,417,33,51.84873128376726
1765,Rautahat,Rautahat-2,Unified Rastriya Prajatantra Party (Nationalist),155,34,59.47468025806066
1766,Rautahat,Rautahat-2,Nepali Janata Dal,105,71,52.89146033552101
1767,Rautahat,Rautahat-2,Nepal Workers and Peasants Party,93,38,52.7308361659654
1768,Rautahat,Rautahat-2,Independent,42,32,58.21987976920076
1769,Rautahat,Rautahat-2,Independent,38,31,63.26136315654391
1770,Rautahat,Rautahat-2,Independent,34,65,50.20526803892765
1771,Rautahat,Rautahat-2,Rastriya Janamorcha,34,35,57.40915004014605
1772,Rautahat,Rautahat-2,Independent,20,50,66.73320019621417
1773,Rautahat,Rautahat-2,Independent,20,43,50.169706899275816
1774,Rautahat,Rautahat-2,Independent,19,29,50.47185812598443
1775,Rautahat,Rautahat-2,Independent,15,41,51.48648183994382
1776,Rautahat,Rautahat-2,Independent,14,40,59.91873425277216
1777,Rautahat,Rautahat-2,Independent,12,35,58.72535077286467
1778,Rautahat,Rautahat-2,Independent,10,40,60.33878603555347
1779,Rautahat,Rautahat-2,Independent,5,49,56.64468225949796
1780,Rautahat,Rautahat-2,Independent,2,36,63.574699905377805
1781,Rautahat,Rautahat-1,Nepali Congress,13610,51,52.71131105482691
1782,Rautahat,Rautahat-1,Nepal Communist Party (Maoist Center),12272,45,57.54128522405303
1783,Rautahat,Rautahat-1,Independent,3753,39,64.8119246488499
1784,Rautahat,Rautahat-1,Rastriya Janata Party Nepal,2696,58,55.657413383332965
1785,Rautahat,Rautahat-1,Nepal Communist Party (UML),655,51,64.1894969912106
1786,Rautahat,Rautahat-1,Nepali Janata Dal,286,27,66.70927786503131
1787,Rautahat,Rautahat-1,Rastriya Prajatantra Party (Democratic),148,35,66.92632150110737
1788,Rautahat,Rautahat-1,Deshbhakta Janaganatantrik Morcha Nepal,78,48,57.64527904703061
1789,Rautahat,Rautahat-1,Naya Shakti Party Nepal,63,26,63.72384754662592
1790,Rautahat,Rautahat-1,Nepal Workers and Peasants Party,36,44,51.040625995085136
1791,Rautahat,Rautahat-1,Nepal Janata Party,24,34,51.948587451869095
1792,Rautahat,Rautahat-1,Independent,20,60,52.18683394837087
1793,Rautahat,Rautahat-1,Independent,13,41,63.41032893004497
1794,Rautahat,Rautahat-1,Independent,7,34,61.5593443388964
1795,Rautahat,Rautahat-1,Independent,5,46,58.45564460654173
1796,Rautahat,Rautahat-1,Independent,2,37,53.31235396214393
1797,Rautahat,Rautahat-2,Independent,7393,50,60.77970977604645
1798,Rautahat,Rautahat-2,Nepali Congress,7268,46,54.64494331948546
1799,Rautahat,Rautahat-2,Nepal Communist Party (UML),6674,63,62.72379431473989
1800,Rautahat,Rautahat-2,Rastriya Janata Party Nepal,4840,70,67.05810805636834
1801,Rautahat,Rautahat-2,Rastriya Prajatantra Party,278,74,60.75399633473539
1802,Rautahat,Rautahat-2,Deshbhakta Janaganatantrik Morcha Nepal,100,30,59.22525763753246
1803,Rautahat,Rautahat-2,Unified Rastriya Prajatantra Party (Nationalist),68,41,60.60743451449349
1804,Rautahat,Rautahat-2,Nepal Federal Socialist Party,56,43,50.35454460950139
1805,Rautahat,Rautahat-2,Nepal Janata Party,46,34,51.459648336256585
1806,Rautahat,Rautahat-2,Independent,27,30,50.7927772971796
1807,Rautahat,Rautahat-2,Lok Kalyankari Janata Party Nepal,12,39,62.25010789344161
1808,Rautahat,Rautahat-2,Independent,11,28,52.64206474731791
1809,Rautahat,Rautahat-2,Independent,8,39,51.25455274443827
1810,Rautahat,Rautahat-2,Independent,7,37,52.81259018979301
1811,Rautahat,Rautahat-2,Independent,5,43,56.94890182531624
1812,Rautahat,Rautahat-2,Independent,3,37,66.70956711181778
1813,Rautahat,Rautahat-2,Independent,2,40,52.32236448546634
1814,Bara,Bara-1,Nepal Communist Party (UML),18445,59,60.31262706404952
1815,Bara,Bara-1,Nepali Congress,16484,42,55.18985795551729
1816,Bara,Bara-1,Federal Socialist Forum Nepal,2478,35,65.0551366531395
1817,Bara,Bara-1,Rastriya Prajatantra Party,476,54,64.73612997984549
1818,Bara,Bara-1,Federal Democratic National Front (Tharuhat),113,54,61.66401181172271
1819,Bara,Bara-1,Nepal Federal Socialist Party,86,33,54.93624599486888
1820,Bara,Bara-2,Rastriya Janata Party Nepal,14269,45,53.26064968056156
1821,Bara,Bara-2,Nepali Congress,8126,59,62.34277665346685
1822,Bara,Bara-2,Nepal Communist Party (Maoist Center),5435,49,51.79742855086749
1823,Bara,Bara-2,Jan Samajwadi Party Nepal,500,30,67.17551752432843
1824,Bara,Bara-2,Nepal Federal Socialist Party,304,35,62.0010262286167
1825,Bara,Bara-2,Nepali Janata Dal,208,46,50.76326960201445
1826,Bara,Bara-2,Independent,185,56,61.68006501323956
1827,Bara,Bara-2,Unified Rastriya Prajatantra Party (Nationalist),136,29,53.597758430752926
1828,Bara,Bara-2,Rastriya Janamorcha,34,48,60.51937791679695
1829,Bara,Bara-2,Independent,31,38,67.07122189654781
1830,Bara,Bara-2,Independent,9,43,52.47679534550108
1831,Bara,Bara-1,Federal Socialist Forum Nepal,16671,65,60.08652414287364
1832,Bara,Bara-1,Nepali Congress,8100,36,61.17387001898744
1833,Bara,Bara-1,Nepal Communist Party (Maoist Center),4279,57,65.66630488363639
1834,Bara,Bara-1,Nepal Federal Socialist Party,156,46,61.5579484065412
1835,Bara,Bara-1,Liberal Democratic Party,96,29,52.653382343367
